title,wiki_id,url,general,subtopics,depth,split,text_source,dump_title,n_passages,text_sha256
Nacirema,768700,https://en.wikipedia.org/wiki/Nacirema,science,history_of_science|scientific_research,1,test,legacy_dump,Nacirema,4,a63fac08494b809d28ac8dda24e562740a4479afe853a13bec7b49ffe68b46d9
Nadia Comăneci,74326,https://en.wikipedia.org/wiki/Nadia%20Com%C4%83neci,sports,olympics,1,train,dump,Nadia Comăneci,4,529b5eabd100d906b10040d3403e5d88c8343e35be1c63a2b283a1d568605ed0
Nagoya Protocol,33847153,https://en.wikipedia.org/wiki/Nagoya%20Protocol,biology,ecology|genetics,0,train,dump,Nagoya Protocol,4,3d6358b7bf9cf22d5738fd5c8183dfc8486a5f019abc22e0245b300b0f9b1d81
Nahum Korzhavin,8616456,https://en.wikipedia.org/wiki/Nahum%20Korzhavin,books,authors,1,train,dump,Nahum Korzhavin,4,5e304992224ec8959ef528eecb22d73d3cdd2be46737b545a0141105bba3e165
Naismith Memorial Basketball Hall of Fame,77297,https://en.wikipedia.org/wiki/Naismith%20Memorial%20Basketball%20Hall%20of%20Fame,sports,basketball,1,test,dump,Naismith Memorial Basketball Hall of Fame,4,e8e866fd7b1c22f39ef359e0963c2b0aa27db1720defde23c60a29cdd8cf7c63
Naivo,59177075,https://en.wikipedia.org/wiki/Naivo,books,authors,1,train,dump,Naivo,4,9618fe0bc31f87eaa87ccc542764173ff11719f85554b6f819ed8a6a97f2e360
Najm al-Din Razi,2318732,https://en.wikipedia.org/wiki/Najm%20al-Din%20Razi,books,authors,1,test,dump,Najm al-Din Razi,4,bc1975172ac6815998d68934a861cd4b1cd6c0df0d3822d98a045ff69cda7e19
Najm al-Din al-Ghazzi,69691130,https://en.wikipedia.org/wiki/Najm%20al-Din%20al-Ghazzi,books,authors,1,train,dump,Najm al-Din al-Ghazzi,4,94e736a32eb68a5ddd3ef633f48b7f29da85c5548f1a788820e01477857a0fdd
Nakajima–Zwanzig equation,38848871,https://en.wikipedia.org/wiki/Nakajima%E2%80%93Zwanzig%20equation,physics,quantum_mechanics,0,train,dump,Nakajima–Zwanzig equation,4,49a4715919ccfc5d6460f5c8d11bf45a6907a10b6522e6223c39bc59b50c083d
Naked Pumpkin Run,24950975,https://en.wikipedia.org/wiki/Naked%20Pumpkin%20Run,sports,football,2,val,dump,Naked Pumpkin Run,4,e9cbab46d14c15aeb05a22af7a9cc54531c2b7e3a5eaea31afe31353f71640df
Naked singularity,21926,https://en.wikipedia.org/wiki/Naked%20singularity,physics,astrophysics,1,train,legacy_dump,Naked singularity,4,5f07c2b225f0db04290600e41e35d4c4b46161d3ee9b3f8b9ff31588aab7779d
Name reaction,17870647,https://en.wikipedia.org/wiki/Name%20reaction,chemistry,chemical_reactions,1,test,dump,Name reaction,4,31bc01291a2bbeb6627b4f861444393f9b9da9a56a74ae433cc7cbb9d5d8e56b
Names for association football,742915,https://en.wikipedia.org/wiki/Names%20for%20association%20football,sports,football,0,test,legacy_dump,Names for association football,4,b792266826e46970218d7e6c5feeca6b69ab534074a4deb18cdd176e241a2db3
Nanjing Olympic Sports Centre,5305909,https://en.wikipedia.org/wiki/Nanjing%20Olympic%20Sports%20Centre,sports,olympics,2,test,dump,Nanjing Olympic Sports Centre,4,a6bf2106f30f001923bd7ee2b00275acf6226e1e2cae2d87776b3bb1547f6ee0
Nanocomputer,6241959,https://en.wikipedia.org/wiki/Nanocomputer,technology,hardware,1,train,dump,Nanocomputer,4,3daf11a5f12b4eb5f90d2b639aa3b1d5bfaf486b39af5571993221e2eb4e133e
Nanocrystalline silicon,197129,https://en.wikipedia.org/wiki/Nanocrystalline%20silicon,chemistry,periodic_table,2,train,dump,Nanocrystalline silicon,4,bbac8c179585756025b7c60e57dbbcc711ebc6e629a001345dc7be07505c3705
Nanoinjection,44405111,https://en.wikipedia.org/wiki/Nanoinjection,biology,cell_biology,0,train,dump,Nanoinjection,4,a48da62902c7749da86a14df1608ae953f0b276426d0917e3c879f6f88a3596f
Nanoknife,26616241,https://en.wikipedia.org/wiki/Nanoknife,biology,cell_biology,0,val,dump,Nanoknife,4,4354c6721031e7184095167f9e53c6127eee09e2ac35300a2085181410c81348
Nanophysiology,73795388,https://en.wikipedia.org/wiki/Nanophysiology,biology,cell_biology,0,train,dump,Nanophysiology,4,eed6fc6ef02deb8375a8531b45344232acbefcf1d68721872d7bac300590b72c
Nanowire,52206,https://en.wikipedia.org/wiki/Nanowire,physics,quantum_mechanics,1,train,dump,Nanowire,4,63b80fb25c4c744dc7ccc03568e3aaee9ce619a9a5ba7b8d49d260362e335c86
Naoto Tajima,5909119,https://en.wikipedia.org/wiki/Naoto%20Tajima,sports,olympics,1,train,dump,Naoto Tajima,4,d9dc47e73de208c11ed362be4df53cc5812d603ca06e875813dda3c56a4efb00
Nascent hydrogen,1504792,https://en.wikipedia.org/wiki/Nascent%20hydrogen,chemistry,periodic_table,1,val,dump,Nascent hydrogen,4,0868f5872ea1920af4fbf8ffd4127a5db762c0b8e0db082ed18e6b53ca7d937b
Nastulus,51317367,https://en.wikipedia.org/wiki/Nastulus,science,history_of_science,1,train,dump,Nastulus,3,c51271239a191256d9a965101d32a9ba7f7f42b1e000712e05db20f33543f904
Nat Tate: An American Artist 1928–1960,11101081,https://en.wikipedia.org/wiki/Nat%20Tate%3A%20An%20American%20Artist%201928%E2%80%931960,books,novels,1,train,dump,Nat Tate: An American Artist 1928–1960,4,389953f1dbdfb9f6c274fd0a7d44f26fa10c185b3168fdc3ce566a0efebb7eff
Nataruk,49180731,https://en.wikipedia.org/wiki/Nataruk,history,ancient_history,1,train,legacy_dump,Nataruk,4,eaa31e57aed60c4e9d30d5bd5ba3728f3dae7c8c821f2ba98d13efeab18826a7
National Association of Basketball Coaches,4576492,https://en.wikipedia.org/wiki/National%20Association%20of%20Basketball%20Coaches,sports,basketball,1,train,dump,National Association of Basketball Coaches,4,15f9714810a07eeef5a41a7f4e6bcfa118ace27633e508069d312f19b43077a9
National Bank of Turkey,46786987,https://en.wikipedia.org/wiki/National%20Bank%20of%20Turkey,history,ottoman_history,1,train,dump,National Bank of Turkey,4,67d24a5d840c053c3c0222b450b8e3f9face2c25596061e1013fe36a32429c5e
National Basketball Association,22093,https://en.wikipedia.org/wiki/National%20Basketball%20Association,sports,basketball,2,train,legacy_dump,National Basketball Association,4,29a33f51e99932f8fe9acb1dbff904fd20b2e60215bcffc3be8b7c681a389672
National Basketball Coaches Association,53012121,https://en.wikipedia.org/wiki/National%20Basketball%20Coaches%20Association,sports,basketball,1,train,dump,National Basketball Coaches Association,4,e5cdee70baf8a4d5fb5457d11f5b29a646774ceec4e94ebb446fd57df4f52499
National Basketball Retired Players Association,43416581,https://en.wikipedia.org/wiki/National%20Basketball%20Retired%20Players%20Association,sports,basketball,1,train,dump,National Basketball Retired Players Association,4,ffd68c001ad1e6536c148e2a01261d7ecf1fb38fceaed1c992a607fce967f53f
National Collegiate Basketball Hall of Fame,4576588,https://en.wikipedia.org/wiki/National%20Collegiate%20Basketball%20Hall%20of%20Fame,sports,basketball,2,train,dump,National Collegiate Basketball Hall of Fame,4,a647e0147af4d4de80f79f79ab3f021ff4a9e088814a2cdfe0887b5a818fa774
National Commissioners Invitational Tournament,10004789,https://en.wikipedia.org/wiki/National%20Commissioners%20Invitational%20Tournament,sports,basketball,2,train,dump,National Commissioners Invitational Tournament,4,6c724a0d1906379b84af893195fdef4dfff62ba84e01561af61098f223193848
National Computer Rank Examination,49606488,https://en.wikipedia.org/wiki/National%20Computer%20Rank%20Examination,technology,software,1,val,dump,National Computer Rank Examination,2,23fd058f7db061e17589b6f7db4abdbbda65b1c0739d33798dad36c643697cb9
National Council of the Resistance,5627720,https://en.wikipedia.org/wiki/National%20Council%20of%20the%20Resistance,history,world_wars,1,train,dump,National Council of the Resistance,4,477e31d410e7bfe8448fce24cc507b789432f013fc1a5fed0fa722ba3c19f047
National Democratic and Labour Party,918783,https://en.wikipedia.org/wiki/National%20Democratic%20and%20Labour%20Party,history,world_wars,1,train,legacy_dump,National Democratic and Labour Party,4,546f1075a7ab6600fd52b6041263825cce2db879b6018c6d4615397c52881231
National Ganga River Basin Authority,33072764,https://en.wikipedia.org/wiki/National%20Ganga%20River%20Basin%20Authority,biology,ecology,1,test,dump,National Ganga River Basin Authority,4,19ed62c2bfbb6ecd3b4a384f3814673ae4cfe92eca58e583237371cbca1fe20b
National Kitchens,47172131,https://en.wikipedia.org/wiki/National%20Kitchens,history,world_wars,0,train,dump,National Kitchens,4,3593d98b4ce140ffc1afb6fe101646f30a4672885bb5860fea6aab4dd7ce143e
National Olympic Committee of Iraq,18653058,https://en.wikipedia.org/wiki/National%20Olympic%20Committee%20of%20Iraq,sports,olympics,2,test,dump,National Olympic Committee of Iraq,4,bdae5aaf00b8265949336a2e220405fac3b4b772400595c204aa08d6d8cbd0f2
National Quantum Initiative Act,59467764,https://en.wikipedia.org/wiki/National%20Quantum%20Initiative%20Act,technology,quantum_computing,0,val,dump,National Quantum Initiative Act,4,9c6f6e9a8c4830f9fe9a7ea15c4269fe7fba0cf253fe288ceacc2d72ebee35f5
National Research Council Canada National Science Library,490906,https://en.wikipedia.org/wiki/National%20Research%20Council%20Canada%20National%20Science%20Library,science,history_of_science,1,train,dump,National Research Council Canada National Science Library,4,9a99d65f859798af38cb80c43525e7042454c560751b010a05b3439ab0d084f9
National Science Library (Bangladesh),53860327,https://en.wikipedia.org/wiki/National%20Science%20Library%20%28Bangladesh%29,science,history_of_science,1,train,dump,National Science Library (Bangladesh),2,34b84773e984258c51abbb7a8bb6943cfc16f214e553da77b941774fdca50d70
National Science Library (Georgia),27579564,https://en.wikipedia.org/wiki/National%20Science%20Library%20%28Georgia%29,science,history_of_science,1,test,dump,National Science Library (Georgia),3,4931365f8690c596a6a7d184127d997e5241deffe144a239be9c52224edb19c5
National Science Library and Resource Centre,25095688,https://en.wikipedia.org/wiki/National%20Science%20Library%20and%20Resource%20Centre,science,history_of_science,1,train,dump,National Science Library and Resource Centre,1,997a18b7817d88050c7659a13813d9578cfb06cc303c3971012137f96251bc83
National team appearances in the FIBA Women's Basketball World Cup,11517121,https://en.wikipedia.org/wiki/National%20team%20appearances%20in%20the%20FIBA%20Women%27s%20Basketball%20World%20Cup,sports,basketball,1,train,dump,National team appearances in the FIBA Women's Basketball World Cup,4,1c1a193690ffa65f6d064e95934f7a40d6abb5b970c53a4c474a473bb78ef875
Nationalnyckeln till Sveriges flora och fauna,1807405,https://en.wikipedia.org/wiki/Nationalnyckeln%20till%20Sveriges%20flora%20och%20fauna,books,science_books,1,train,dump,Nationalnyckeln till Sveriges flora och fauna,4,849f6089069b9922ce250de3d461a8e7af9b3368bea8c07d10ead331d6e4e334
Native-language identification,45627703,https://en.wikipedia.org/wiki/Native-language%20identification,technology,artificial_intelligence,0,val,dump,Native-language identification,4,53b571be86232a045f45d683983a822e1a9439b3f741e93d456db81d16609548
Natta projection,2364473,https://en.wikipedia.org/wiki/Natta%20projection,chemistry,organic_chemistry,1,train,dump,Natta projection,3,8eaa6dba3252af8d69f95257d9c50ff4bded2798127ee3a3a4ed4fd0b571920b
Natura non facit saltus,7135198,https://en.wikipedia.org/wiki/Natura%20non%20facit%20saltus,science,history_of_science,1,train,dump,Natura non facit saltus,4,54dadcde41b0d781870908089e73a7b4f2509e371dc5d781fbd22522733d7020
Natural Justice: Lawyers for Communities and the Environment,26148895,https://en.wikipedia.org/wiki/Natural%20Justice%3A%20Lawyers%20for%20Communities%20and%20the%20Environment,biology,ecology,1,train,dump,Natural Justice: Lawyers for Communities and the Environment,4,805e401071327b6225a998077eabb2b243996899c90398209f9b37346a0f0892
Natural Obsessions,14459339,https://en.wikipedia.org/wiki/Natural%20Obsessions,books,science_books,0,train,dump,Natural Obsessions,4,9dc15ac2a32c21e1193a771d671398e12afca740edc1c15f28688aca0cb72c8a
Natural Theology or Evidences of the Existence and Attributes of the Deity,42572964,https://en.wikipedia.org/wiki/Natural%20Theology%20or%20Evidences%20of%20the%20Existence%20and%20Attributes%20of%20the%20Deity,biology,evolution,0,val,legacy_dump,Natural Theology or Evidences of the Existence and Attributes of the Deity,4,b76826567fd90d664fa439ad05b82eac0ac1b53079acb2ca24eb1cfd9e75e9b5
Natural history,166380,https://en.wikipedia.org/wiki/Natural%20history,science,history_of_science,0,train,dump,Natural history,4,c06723976083c6ccd02e79f316e89aa118a330f259b38eb9da52d53d53799475
Natural history of Australia,5959837,https://en.wikipedia.org/wiki/Natural%20history%20of%20Australia,science,history_of_science,1,train,dump,Natural history of Australia,4,8e74fc6162a199a61d58c8ff2ca418a25c5421f39f94c0695e8ca027a5a8701d
Natural kind,1137435,https://en.wikipedia.org/wiki/Natural%20kind,science,scientific_method,0,train,dump,Natural kind,4,5564a05422b0a3dfbac10a51c92885828875b66e9df8ee6bdaf610dda05d7756
Natural landscape,14389994,https://en.wikipedia.org/wiki/Natural%20landscape,biology,ecology|evolution,0,train,dump,Natural landscape,4,54d6d3b9c5b33fc6458abba0024ba2a5198f91236ca867f8a08b70d5b0d824e0
Natural magic,10804088,https://en.wikipedia.org/wiki/Natural%20magic,science,history_of_science,0,train,dump,Natural magic,4,031205d4647377c9aa88d5ffc44809ed6480ecc967e1252f767adf18750fc302
Natural philosophy,382251,https://en.wikipedia.org/wiki/Natural%20philosophy,science,history_of_science,0,train,dump,Natural philosophy,4,51b081b321824b002ea66a490bcf8656b3e4cfcb19e2eee39d1e464d491b1e3d
Natural region,2272402,https://en.wikipedia.org/wiki/Natural%20region,biology,ecology,0,train,dump,Natural region,4,f18b9366f386d0d9686e880b739bcf98fcf0b976f063352fa4d41abf0117cbcd
Natural-law argument,1470290,https://en.wikipedia.org/wiki/Natural-law%20argument,science,scientific_method,0,train,dump,Natural-law argument,4,cf76c058f29b91ceeab664dd549928b3fb18e27490a16b12f45d3a76722b5f24
Naturally occurring phenols,29833172,https://en.wikipedia.org/wiki/Naturally%20occurring%20phenols,chemistry,organic_chemistry,1,train,dump,Naturally occurring phenols,4,facce71db59333b4d909952575d831866c528b337bb67268b0463487274d474e
Nature (philosophy),5938176,https://en.wikipedia.org/wiki/Nature%20%28philosophy%29,science,scientific_method,0,train,dump,Nature (philosophy),4,56465096ad4a2119fc15052bb7c77b5ac8e8d05102f9a86288daf566e06dd887
Nature Machine Intelligence,59973182,https://en.wikipedia.org/wiki/Nature%20Machine%20Intelligence,technology,artificial_intelligence,0,train,dump,Nature Machine Intelligence,4,c11f36e44e8b6ff9747fe09265966da7b1f9de7e2994c66216450fd5a39b04d4
Nature Poem,69306514,https://en.wikipedia.org/wiki/Nature%20Poem,books,poetry,0,train,dump,Nature Poem,4,3817bfa01daa4bb953d63eaa6bae9039ac126b862e75cfb359fb2b21226a8abd
Nature center,13360851,https://en.wikipedia.org/wiki/Nature%20center,science,history_of_science,1,train,dump,Nature center,4,0243d507787892edbb4d23c694ccedd450d81cfb5fc2147574eaeca063f702cd
Nature of Man Series,47317405,https://en.wikipedia.org/wiki/Nature%20of%20Man%20Series,books,science_books,0,train,dump,Nature of Man Series,4,4b137a5c075cc085a2a2222f0b385623d5dd61da75f7a4e04e50434ccca719b4
Nature writing,4368966,https://en.wikipedia.org/wiki/Nature%20writing,science,history_of_science,1,val,dump,Nature writing,4,271099805c65468bea9d64328bdabecf08147ab3ed98e5df06a8b39d51d44414
Nature-based solutions,52634071,https://en.wikipedia.org/wiki/Nature-based%20solutions,biology,ecology,0,train,dump,Nature-based solutions,4,6174fd05f38f63ea353aa1ba6d1e72aedaa8a3a8b4d30207803e5668bff3fc06
Naturhistorieselskabet,18400577,https://en.wikipedia.org/wiki/Naturhistorieselskabet,science,history_of_science,1,train,dump,Naturhistorieselskabet,4,ccaa676a4b6f5b4b9c84c10550e8145a75163f58c449f13e241aee6aa236ce27
Naturphilosophie,2225085,https://en.wikipedia.org/wiki/Naturphilosophie,science,history_of_science,1,test,dump,Naturphilosophie,4,afb8aff021fb10b351f3afff6d1429420c4e54b2f368d146b26c04a4d65da0e0
Naval Intelligence Division (United Kingdom),256068,https://en.wikipedia.org/wiki/Naval%20Intelligence%20Division%20%28United%20Kingdom%29,history,world_wars,1,test,dump,Naval Intelligence Division (United Kingdom),4,e9122230a06d0f8f33f2042ee2ad6ee1ac88df93240e4a11cbc45827a5b38044
Navarino massacre,11990209,https://en.wikipedia.org/wiki/Navarino%20massacre,history,ottoman_history,1,train,dump,Navarino massacre,4,d478de2553573d39b9b0b228db548f5fe2ca702ebcdaac1478ae964aa2700bb4
Navarro–Frenk–White profile,11521028,https://en.wikipedia.org/wiki/Navarro%E2%80%93Frenk%E2%80%93White%20profile,physics,astrophysics,0,train,dump,Navarro–Frenk–White profile,4,b6eb42c67d2748e7c9c2efcdc5e136d08e85bf7f23d87823181cdb50543a0d27
Nazhun al-Garnatiya bint al-Qulaiʽiya,40637304,https://en.wikipedia.org/wiki/Nazhun%20al-Garnatiya%20bint%20al-Qulai%CA%BDiya,books,authors,1,train,dump,Nazhun al-Garnatiya bint al-Qulaiʽiya,4,35a03ed1db6807fe861075f3ba2067b521dd8ffb5140e16be48b071ab7a44ebc
Nazi concentration camp badge,447379,https://en.wikipedia.org/wiki/Nazi%20concentration%20camp%20badge,history,world_wars,1,train,dump,Nazi concentration camp badge,4,d78abdc7c686657d6a8eacaa65216ba3f59ab5d231f88e31069a5f109429e0a2
Nazi dental gold,69463595,https://en.wikipedia.org/wiki/Nazi%20dental%20gold,history,world_wars,1,train,dump,Nazi dental gold,4,bc496c3a95964c07f129c24f29706b2790d8b7e44660b36e53389d929683af97
Nazi gold,2416673,https://en.wikipedia.org/wiki/Nazi%20gold,history,world_wars,1,test,dump,Nazi gold,4,f9f292b5c5f5822df2a23b82459e28b9f6e27559ce3235648ce6f2738f44cf58
Nazi war crimes in occupied Poland during World War II,5451628,https://en.wikipedia.org/wiki/Nazi%20crimes%20against%20the%20Polish%20nation,history,world_wars,1,val,dump_redirect,Nazi crimes against the Polish nation,4,56ce5c680df323acfd0ab457afb5a21e0a941bcb1e474babf2c46df5d69f5abf
Nazio-Juve,22264567,https://en.wikipedia.org/wiki/Nazio-Juve,sports,football,2,val,dump,Nazio-Juve,3,8ff0ce1cb0d51b8e282decab2fa943a97256d48a1b296c3d2d7b4a11384f865b
Nazism,31045316,https://en.wikipedia.org/wiki/Nazism,history,world_wars,1,train,dump,Nazism,4,700c8bbd317916e8f50a4bcb4d96594cc206050b49e3b3359ed55f454eb0576b
Nazm,3265952,https://en.wikipedia.org/wiki/Nazm,books,poetry,1,train,dump,Nazm,4,2b49f7908bfee2aec228bd4748f45d0ca84441b177f241d695aa2bfacffe1438
Ndeutala Angolo,66099471,https://en.wikipedia.org/wiki/Ndeutala%20Angolo,books,authors,1,train,dump,Ndeutala Angolo,4,ae2068f25f614c7f00350154ca0387631f5117fbe36126769a6d7de5d09fd40a
Near letter-quality printing,56046803,https://en.wikipedia.org/wiki/Near%20letter-quality%20printing,technology,hardware,1,test,dump,Near letter-quality printing,4,a852c810e22ae34f568d6fa295f2818b4cb0f7df3a2ed10efb6bc50e75a1e1fb
Necip Hablemitoğlu,19883370,https://en.wikipedia.org/wiki/Necip%20Hablemito%C4%9Flu,books,authors,1,train,dump,Necip Hablemitoğlu,4,4c191902046aaf072c09ca682a13350c12001d5c41db5c242a3799f1ab455205
Necromeny,70722235,https://en.wikipedia.org/wiki/Necromeny,biology,ecology,0,train,dump,Necromeny,4,10891ba58798fec6c6f6ede1e877153c56f7329b1bfeb43020112c3fe4f5c996
Necrophage,50629021,https://en.wikipedia.org/wiki/Necrophage,biology,ecology,0,train,dump,Necrophage,4,4752785c0814815da235e127bdf1bc47f50b064cb35a03792ef62c065bc0321e
Necrotaxis,16663884,https://en.wikipedia.org/wiki/Necrotaxis,biology,cell_biology,0,train,dump,Necrotaxis,4,7c2abf0bcbf33270c39d8b3aa133e80dc8198d49eef0f1eff93fa4121e339591
Nectar robbing,12731840,https://en.wikipedia.org/wiki/Nectar%20robbing,biology,ecology,0,train,dump,Nectar robbing,4,f876c138b5617406a93a7ad06ec587fc5f715aa0501868ea1e61762a1dc0f3d5
Nef isocyanide reaction,58576880,https://en.wikipedia.org/wiki/Nef%20isocyanide%20reaction,chemistry,chemical_reactions,1,train,dump,Nef isocyanide reaction,3,3ad41fc893b04806946a4e79033df47bd7438d85106c50a2d900762dc5c07d01
Nef synthesis,42094304,https://en.wikipedia.org/wiki/Nef%20synthesis,chemistry,chemical_reactions|organic_chemistry,1,val,legacy_dump,Nef synthesis,3,ca79030805053e16dfd5ccf53292e0b11da9108b24cb12c95e4a072e643f2881
